name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class
          Gabrielle,1989,9,3,0,15.2,-45.5,hurricane,2.0,95,966,225,53,0
          Gabrielle,1989,9,3,60,15.6,-47.2,hurricane,3.0,100,960,227,53,1
          Gabrielle,1989,9,3,12,16.1,-48.8,hurricane,3.0,105,948,224,56,1
          Gabrielle,1989,9,3,18,16.5,-50.3,hurricane,3.0,105,937,217,56,1
          Gabrielle,1989,9,3,20,16.8,-50.9,hurricane,3.0,105,935,214,56,1
          Gabrielle,1989,9,4,0,17.0,-51.5,hurricane,3.0,105,937,210,56,1
          Gabrielle,1989,9,4,60,17.4,-52.7,hurricane,3.0,110,940,214,58,1
          Gabrielle,1989,9,4,12,18.0,-53.8,hurricane,4.0,115,942,212,59,1
          Gabrielle,1989,9,4,18,18.6,-54.8,hurricane,4.0,120,942,211,59,1
          Gabrielle,1989,9,5,0,19.3,-55.7,hurricane,4.0,125,944,337,108,1
          Gabrielle,1989,9,5,60,19.9,-56.5,hurricane,4.0,125,941,340,108,1
          Gabrielle,1989,9,5,12,20.6,-57.2,hurricane,4.0,125,941,384,107,1
          Gabrielle,1989,9,5,18,21.4,-57.8,hurricane,4.0,125,941,214,66,1
          Gabrielle,1989,9,6,0,22.2,-58.3,hurricane,4.0,125,944,212,66,1
          Gabrielle,1989,9,6,60,23.1,-58.8,hurricane,4.0,120,942,211,66,1
          Gabrielle,1989,9,6,12,24.0,-59.3,hurricane,4.0,120,944,207,66,1
          Gabrielle,1989,9,6,18,25.1,-59.8,hurricane,4.0,120,944,226,65,1
          Gabrielle,1989,9,7,0,26.4,-60.0,hurricane,4.0,120,943,210,66,1
          Gabrielle,1989,9,7,60,27.7,-60.0,hurricane,3.0,105,948,212,66,1
          Gabrielle,1989,9,7,12,29.0,-59.9,hurricane,2.0,95,950,220,66,0
          Gabrielle,1989,9,7,18,30.5,-59.8,hurricane,2.0,95,951,208,66,0
          Gabrielle,1989,9,8,0,32.1,-59.6,hurricane,2.0,95,951,195,61,0
          Gabrielle,1989,9,8,60,33.7,-59.6,hurricane,2.0,90,955,200,60,0
          Gabrielle,1989,9,8,12,35.1,-59.6,hurricane,2.0,85,961,208,63,0
          Gabrielle,1989,9,8,18,36.4,-59.7,hurricane,1.0,80,970,198,60,0
          Gabrielle,1989,9,9,0,37.2,-59.8,hurricane,1.0,75,979,223,58,0
          Gabrielle,1989,9,9,60,38.0,-59.9,hurricane,1.0,70,987,229,55,0
          Gabrielle,1989,9,9,12,38.5,-60.0,hurricane,1.0,65,988,243,51,0
          Gabrielle,1989,9,9,18,38.9,-60.1,hurricane,1.0,65,990,204,55,0
          Gabrielle,1989,9,10,0,39.1,-60.3,hurricane,1.0,65,990,209,58,0
               Hugo,1989,9,13,18,12.8,-43.5,hurricane,1.0,65,987,162,23,0
               Hugo,1989,9,14,0,12.9,-44.9,hurricane,1.0,70,984,163,30,0
               Hugo,1989,9,14,60,13.0,-46.3,hurricane,1.0,80,980,170,33,0
               Hugo,1989,9,14,12,13.2,-47.8,hurricane,2.0,85,975,225,47,0
               Hugo,1989,9,14,18,13.6,-49.1,hurricane,2.0,90,970,182,40,0
               Hugo,1989,9,15,0,13.8,-50.5,hurricane,3.0,100,962,218,51,1
               Hugo,1989,9,15,60,14.0,-51.9,hurricane,3.0,110,957,209,53,1
               Hugo,1989,9,15,12,14.2,-53.3,hurricane,4.0,125,940,207,56,1
               Hugo,1989,9,15,18,14.6,-54.6,hurricane,5.0,140,918,206,56,1
               Hugo,1989,9,16,0,14.8,-56.1,hurricane,4.0,135,923,206,56,1
               Hugo,1989,9,16,60,15.1,-57.3,hurricane,4.0,130,927,209,56,1
               Hugo,1989,9,16,12,15.4,-58.4,hurricane,4.0,120,940,207,58,1
               Hugo,1989,9,16,18,15.8,-59.4,hurricane,4.0,120,941,214,60,1
               Hugo,1989,9,17,0,16.1,-60.4,hurricane,4.0,120,941,214,61,1
               Hugo,1989,9,17,50,16.3,-61.3,hurricane,4.0,120,941,215,62,1
               Hugo,1989,9,17,60,16.4,-61.5,hurricane,4.0,120,943,215,62,1
               Hugo,1989,9,17,12,16.6,-62.5,hurricane,4.0,125,949,215,62,1
               Hugo,1989,9,17,18,16.9,-63.5,hurricane,4.0,125,945,213,62,1
               Hugo,1989,9,18,0,17.2,-64.1,hurricane,4.0,130,934,211,61,1
               Hugo,1989,9,18,60,17.7,-64.8,hurricane,4.0,120,940,217,62,1
               Hugo,1989,9,18,12,18.2,-65.5,hurricane,3.0,110,945,218,62,1
               Hugo,1989,9,18,13,18.3,-65.6,hurricane,3.0,110,946,218,62,1
               Hugo,1989,9,18,18,19.1,-66.4,hurricane,3.0,105,958,220,61,1
               Hugo,1989,9,19,0,19.7,-66.8,hurricane,3.0,100,959,221,62,1
               Hugo,1989,9,19,60,20.7,-67.3,hurricane,2.0,90,962,231,68,0
               Hugo,1989,9,19,12,21.6,-68.0,hurricane,2.0,90,964,231,71,0
               Hugo,1989,9,19,18,22.6,-68.6,hurricane,2.0,90,966,215,62,0
               Hugo,1989,9,20,0,23.5,-69.3,hurricane,2.0,90,957,221,64,0
               Hugo,1989,9,20,60,24.4,-70.1,hurricane,2.0,90,957,334,122,0
               Hugo,1989,9,20,12,25.2,-71.0,hurricane,2.0,95,958,306,120,0
               Hugo,1989,9,20,18,26.3,-72.2,hurricane,2.0,95,953,325,128,0
               Hugo,1989,9,21,0,27.2,-73.4,hurricane,3.0,100,950,211,64,1
               Hugo,1989,9,21,60,28.0,-74.9,hurricane,3.0,100,950,211,64,1
               Hugo,1989,9,21,12,29.0,-76.1,hurricane,3.0,110,948,211,64,1
               Hugo,1989,9,21,18,30.2,-77.5,hurricane,4.0,120,944,203,64,1
               Hugo,1989,9,22,0,31.7,-78.8,hurricane,4.0,120,935,203,64,1
               Hugo,1989,9,22,40,32.8,-79.8,hurricane,4.0,120,934,202,63,1
               Hugo,1989,9,22,60,33.5,-80.3,hurricane,2.0,85,952,217,68,0
              Jerry,1989,10,15,18,28.1,-94.6,hurricane,1.0,65,986,229,52,0
              Jerry,1989,10,15,21,28.6,-94.8,hurricane,1.0,70,982,232,57,0
              Jerry,1989,10,16,0,29.1,-95.0,hurricane,1.0,75,983,246,59,0
              Jerry,1989,10,16,30,29.2,-95.0,hurricane,1.0,75,983,245,58,0
             Bertha,1990,7,29,0,30.2,-73.6,hurricane,1.0,65,990,219,59,0
             Bertha,1990,7,29,60,30.8,-73.0,hurricane,1.0,65,988,211,60,0
             Bertha,1990,7,29,12,31.3,-72.2,hurricane,1.0,65,989,215,60,0
             Bertha,1990,7,30,12,34.7,-68.3,hurricane,1.0,65,985,212,59,0
             Bertha,1990,7,30,18,35.7,-67.5,hurricane,1.0,65,979,213,57,0
             Bertha,1990,7,31,0,36.6,-67.0,hurricane,1.0,70,974,214,62,0
             Bertha,1990,7,31,60,37.5,-66.5,hurricane,1.0,65,975,236,56,0
             Bertha,1990,7,31,12,38.3,-65.9,hurricane,1.0,65,976,241,57,0
             Bertha,1990,7,31,18,39.0,-65.3,hurricane,1.0,65,977,726,164,0
             Bertha,1990,8,1,0,39.6,-64.5,hurricane,1.0,65,977,279,50,0
             Bertha,1990,8,1,60,40.3,-63.7,hurricane,1.0,65,977,293,54,0
             Bertha,1990,8,1,12,41.1,-62.7,hurricane,1.0,65,977,307,50,0
             Bertha,1990,8,1,18,42.4,-61.5,hurricane,1.0,65,975,319,52,0
             Bertha,1990,8,2,0,44.2,-60.5,hurricane,1.0,70,973,392,79,0
              Diana,1990,8,7,60,20.7,-94.7,hurricane,1.0,65,990,224,50,0
              Diana,1990,8,7,12,20.8,-95.8,hurricane,1.0,75,986,221,53,0
              Diana,1990,8,7,18,20.9,-96.8,hurricane,2.0,85,980,330,133,0
              Diana,1990,8,7,19,20.9,-97.0,hurricane,2.0,85,980,330,133,0
             Gustav,1990,8,26,12,14.5,-55.5,hurricane,1.0,65,990,129,20,0
             Gustav,1990,8,26,18,15.0,-56.4,hurricane,1.0,70,984,123,20,0
             Gustav,1990,8,27,0,15.3,-57.0,hurricane,1.0,75,980,151,28,0
             Gustav,1990,8,27,60,15.9,-57.7,hurricane,2.0,85,973,219,55,0
             Gustav,1990,8,27,12,16.6,-58.0,hurricane,2.0,90,967,234,60,0
             Gustav,1990,8,27,18,17.3,-58.2,hurricane,2.0,95,965,219,58,0
             Gustav,1990,8,28,0,18.1,-58.2,hurricane,2.0,95,966,242,71,0
             Gustav,1990,8,28,60,19.0,-58.1,hurricane,2.0,90,969,225,58,0
             Gustav,1990,8,28,12,20.0,-58.0,hurricane,2.0,85,973,227,58,0
             Gustav,1990,8,28,18,21.1,-58.0,hurricane,1.0,80,978,231,61,0
             Gustav,1990,8,29,0,22.2,-57.8,hurricane,1.0,75,981,232,61,0
             Gustav,1990,8,29,60,22.9,-57.8,hurricane,1.0,70,984,228,58,0
             Gustav,1990,8,29,12,23.7,-57.8,hurricane,1.0,75,982,231,62,0
             Gustav,1990,8,29,18,24.4,-57.8,hurricane,1.0,75,979,220,60,0
             Gustav,1990,8,30,0,25.2,-57.8,hurricane,1.0,80,975,238,66,0
             Gustav,1990,8,30,60,26.0,-57.8,hurricane,2.0,85,972,234,64,0
             Gustav,1990,8,30,12,27.0,-57.8,hurricane,2.0,90,968,245,66,0
             Gustav,1990,8,30,18,27.8,-57.8,hurricane,2.0,95,963,274,79,0
             Gustav,1990,8,31,0,28.9,-57.7,hurricane,3.0,100,958,273,83,1
             Gustav,1990,8,31,60,30.3,-57.5,hurricane,3.0,105,956,277,84,1
             Gustav,1990,8,31,12,31.7,-57.2,hurricane,3.0,100,959,204,60,1
             Gustav,1990,8,31,18,33.0,-56.5,hurricane,3.0,100,961,272,82,1
             Gustav,1990,9,1,0,34.4,-55.6,hurricane,2.0,95,964,192,58,0
             Gustav,1990,9,1,60,35.6,-54.5,hurricane,2.0,90,967,194,61,0
             Gustav,1990,9,1,12,36.8,-53.2,hurricane,2.0,85,970,189,59,0
             Gustav,1990,9,1,18,38.0,-52.0,hurricane,1.0,80,974,194,58,0
             Gustav,1990,9,2,0,39.4,-50.9,hurricane,1.0,75,978,407,97,0
             Gustav,1990,9,2,60,40.7,-49.8,hurricane,1.0,70,982,370,88,0
             Gustav,1990,9,2,12,42.1,-48.6,hurricane,1.0,65,985,319,55,0
            Isidore,1990,9,7,0,15.9,-36.8,hurricane,1.0,65,994,173,30,0
            Isidore,1990,9,7,60,17.2,-37.3,hurricane,1.0,75,983,167,32,0
            Isidore,1990,9,7,12,18.5,-37.6,hurricane,2.0,85,978,233,58,0
            Isidore,1990,9,7,18,19.9,-37.9,hurricane,1.0,80,979,235,54,0
            Isidore,1990,9,8,0,21.1,-38.2,hurricane,1.0,75,979,237,56,0
            Isidore,1990,9,8,60,22.2,-38.7,hurricane,1.0,70,985,235,54,0
            Isidore,1990,9,8,12,23.2,-39.3,hurricane,1.0,65,994,225,47,0
            Isidore,1990,9,9,18,28.6,-44.2,hurricane,1.0,65,990,165,33,0
            Isidore,1990,9,10,0,29.0,-45.1,hurricane,1.0,65,987,237,48,0
            Isidore,1990,9,10,60,29.4,-45.6,hurricane,1.0,65,987,243,46,0
            Isidore,1990,9,10,12,29.8,-46.1,hurricane,1.0,65,987,245,46,0
            Isidore,1990,9,10,18,30.1,-46.6,hurricane,1.0,65,987,242,46,0
            Isidore,1990,9,11,0,30.6,-47.0,hurricane,1.0,65,987,242,51,0
            Isidore,1990,9,11,60,31.2,-47.4,hurricane,1.0,75,984,232,57,0
            Isidore,1990,9,11,12,31.9,-48.0,hurricane,1.0,80,980,202,57,0
            Isidore,1990,9,11,18,32.6,-48.7,hurricane,1.0,80,979,160,44,0
            Isidore,1990,9,12,0,33.1,-49.5,hurricane,1.0,75,979,231,58,0
            Isidore,1990,9,12,60,33.4,-50.1,hurricane,1.0,75,980,231,58,0
            Isidore,1990,9,12,12,33.6,-50.4,hurricane,1.0,70,986,244,54,0
            Isidore,1990,9,12,18,33.8,-50.6,hurricane,1.0,65,987,244,49,0
            Isidore,1990,9,13,0,34.1,-50.7,hurricane,1.0,65,987,239,55,0
            Isidore,1990,9,13,60,34.4,-50.8,hurricane,1.0,65,987,235,53,0
            Isidore,1990,9,13,12,34.9,-50.8,hurricane,1.0,65,987,242,52,0
            Isidore,1990,9,13,18,35.4,-50.6,hurricane,1.0,65,987,240,50,0
            Isidore,1990,9,14,0,35.8,-50.1,hurricane,1.0,65,987,227,53,0
            Isidore,1990,9,14,60,36.2,-49.4,hurricane,1.0,65,987,229,51,0
            Isidore,1990,9,14,12,36.6,-48.7,hurricane,1.0,65,987,225,50,0
            Isidore,1990,9,14,18,37.1,-47.9,hurricane,1.0,65,987,226,49,0
            Isidore,1990,9,15,0,37.8,-47.4,hurricane,1.0,65,987,224,51,0
            Isidore,1990,9,15,60,38.7,-47.2,hurricane,1.0,65,987,278,54,0
            Isidore,1990,9,15,12,39.6,-47.5,hurricane,1.0,65,987,300,55,0
            Isidore,1990,9,15,18,40.3,-48.0,hurricane,1.0,65,987,317,57,0
            Isidore,1990,9,16,0,40.5,-48.5,hurricane,1.0,65,987,316,57,0
          Josephine,1990,10,5,0,30.0,-41.5,hurricane,1.0,65,987,218,49,0
          Josephine,1990,10,5,60,30.7,-40.5,hurricane,1.0,65,986,225,51,0
          Josephine,1990,10,5,12,32.1,-39.3,hurricane,1.0,70,984,223,49,0
          Josephine,1990,10,5,18,34.1,-38.4,hurricane,1.0,75,980,232,55,0
          Josephine,1990,10,6,0,36.5,-38.5,hurricane,1.0,70,984,230,52,0
          Josephine,1990,10,6,60,38.9,-40.0,hurricane,1.0,70,985,384,82,0
              Klaus,1990,10,5,12,17.2,-61.2,hurricane,1.0,70,985,143,22,0
              Klaus,1990,10,5,18,17.4,-61.4,hurricane,1.0,70,991,138,22,0
              Klaus,1990,10,6,0,17.7,-61.6,hurricane,1.0,65,992,138,21,0
               Lili,1990,10,11,0,31.2,-55.9,hurricane,1.0,65,987,231,52,0
               Lili,1990,10,11,60,31.0,-58.7,hurricane,1.0,65,987,235,52,0
               Lili,1990,10,11,12,30.7,-61.3,hurricane,1.0,65,988,247,49,0
               Lili,1990,10,11,18,30.3,-64.1,hurricane,1.0,65,990,250,48,0
               Lili,1990,10,12,0,29.9,-66.4,hurricane,1.0,65,995,245,50,0
               Lili,1990,10,12,60,29.8,-68.5,hurricane,1.0,65,995,250,52,0
               Lili,1990,10,12,12,30.2,-70.3,hurricane,1.0,65,994,246,51,0
               Lili,1990,10,12,18,30.9,-71.4,hurricane,1.0,65,993,255,47,0
               Lili,1990,10,13,0,32.1,-72.1,hurricane,1.0,65,992,248,56,0
               Lili,1990,10,13,60,33.2,-72.5,hurricane,1.0,65,992,263,47,0
               Nana,1990,10,17,18,22.8,-63.5,hurricane,1.0,65,995,244,49,0
               Nana,1990,10,18,0,23.4,-63.6,hurricane,1.0,70,990,257,49,0
               Nana,1990,10,18,60,24.1,-63.8,hurricane,1.0,75,990,268,47,0
               Nana,1990,10,18,12,25.0,-64.2,hurricane,1.0,75,994,257,51,0
               Nana,1990,10,18,18,26.1,-64.9,hurricane,1.0,70,994,251,55,0
               Nana,1990,10,19,0,27.1,-65.7,hurricane,1.0,65,993,270,43,0
               Nana,1990,10,19,60,27.9,-66.3,hurricane,1.0,70,992,263,47,0
               Nana,1990,10,19,12,28.5,-66.9,hurricane,1.0,75,989,259,47,0
               Nana,1990,10,19,18,28.9,-66.5,hurricane,1.0,70,991,261,47,0
                Bob,1991,8,17,18,29.0,-77.1,hurricane,1.0,65,986,196,54,0
                Bob,1991,8,18,0,29.7,-77.0,hurricane,1.0,70,980,197,58,0
                Bob,1991,8,18,60,30.5,-76.9,hurricane,1.0,75,979,205,62,0
                Bob,1991,8,18,12,31.5,-76.6,hurricane,1.0,80,974,203,61,0
                Bob,1991,8,18,18,33.0,-76.1,hurricane,2.0,85,965,203,62,0
                Bob,1991,8,19,0,34.6,-75.3,hurricane,2.0,95,957,189,58,0
                Bob,1991,8,19,60,36.5,-74.5,hurricane,3.0,100,950,190,59,1
                Bob,1991,8,19,12,38.9,-73.0,hurricane,2.0,95,953,614,179,0
                Bob,1991,8,19,17,41.2,-71.6,hurricane,2.0,90,962,623,158,0
                Bob,1991,8,19,18,41.4,-71.4,hurricane,2.0,85,964,623,154,0
          Claudette,1991,9,6,12,26.2,-58.8,hurricane,1.0,75,979,218,60,0
          Claudette,1991,9,6,18,26.4,-59.7,hurricane,2.0,95,965,214,67,0
          Claudette,1991,9,7,0,26.6,-60.3,hurricane,3.0,105,953,213,67,1
          Claudette,1991,9,7,60,26.8,-61.0,hurricane,3.0,110,946,214,67,1
          Claudette,1991,9,7,10,27.0,-61.5,hurricane,4.0,115,944,212,65,1
          Claudette,1991,9,7,12,27.2,-61.7,hurricane,4.0,115,946,212,65,1
          Claudette,1991,9,7,18,27.7,-62.4,hurricane,3.0,100,960,212,67,1
          Claudette,1991,9,8,0,28.4,-62.8,hurricane,2.0,90,962,218,64,0
          Claudette,1991,9,8,60,29.2,-63.1,hurricane,2.0,85,964,218,64,0
          Claudette,1991,9,8,12,30.0,-63.3,hurricane,2.0,85,966,214,64,0
          Claudette,1991,9,8,18,31.0,-63.2,hurricane,1.0,80,967,206,60,0
          Claudette,1991,9,9,0,31.9,-62.5,hurricane,1.0,80,972,213,61,0
          Claudette,1991,9,9,60,32.9,-61.4,hurricane,1.0,75,976,224,58,0
          Claudette,1991,9,9,12,33.8,-60.5,hurricane,1.0,75,980,222,58,0
          Claudette,1991,9,9,18,34.2,-59.0,hurricane,1.0,75,984,220,58,0
          Claudette,1991,9,10,0,34.3,-57.4,hurricane,1.0,70,988,236,56,0
              Grace,1991,10,28,0,31.6,-68.1,hurricane,1.0,65,985,746,164,0
              Grace,1991,10,28,60,32.2,-68.5,hurricane,1.0,65,983,746,166,0
              Grace,1991,10,28,12,32.3,-68.5,hurricane,1.0,65,983,746,165,0
              Grace,1991,10,28,18,32.4,-67.8,hurricane,1.0,65,982,756,166,0
              Grace,1991,10,29,0,31.8,-66.8,hurricane,1.0,70,980,782,159,0
              Grace,1991,10,29,60,31.6,-65.3,hurricane,1.0,75,981,741,160,0
              Grace,1991,10,29,12,31.5,-63.2,hurricane,2.0,85,982,511,122,0
              Grace,1991,10,29,14,31.5,-61.8,hurricane,2.0,90,982,493,122,0
AL121991,1991,11,1,18,38.2,-66.5,hurricane,1.0,65,980,256,57,0
AL121991,1991,11,2,0,39.5,-65.7,hurricane,1.0,65,981,281,53,0
             Andrew,1992,8,22,60,25.6,-67.0,hurricane,1.0,65,994,218,57,0
             Andrew,1992,8,22,12,25.8,-68.3,hurricane,1.0,80,981,216,65,0
             Andrew,1992,8,22,18,25.7,-69.7,hurricane,2.0,95,969,295,93,0
             Andrew,1992,8,23,0,25.6,-71.1,hurricane,3.0,110,961,223,64,1
             Andrew,1992,8,23,60,25.5,-72.5,hurricane,4.0,130,947,215,66,1
             Andrew,1992,8,23,12,25.4,-74.2,hurricane,5.0,145,933,219,65,1
             Andrew,1992,8,23,18,25.4,-75.8,hurricane,5.0,150,922,219,66,1
             Andrew,1992,8,23,21,25.4,-76.6,hurricane,5.0,140,923,218,66,1
             Andrew,1992,8,24,0,25.4,-77.5,hurricane,4.0,125,930,330,133,1
             Andrew,1992,8,24,10,25.4,-77.8,hurricane,4.0,130,931,309,128,1
             Andrew,1992,8,24,60,25.4,-79.3,hurricane,4.0,130,937,311,129,1
             Andrew,1992,8,24,84,25.5,-80.2,hurricane,5.0,145,926,329,135,1
             Andrew,1992,8,24,90,25.5,-80.3,hurricane,5.0,145,922,329,135,1
             Andrew,1992,8,24,12,25.6,-81.2,hurricane,4.0,115,951,285,103,1
             Andrew,1992,8,24,18,25.8,-83.1,hurricane,4.0,115,947,290,106,1
             Andrew,1992,8,25,0,26.2,-85.0,hurricane,4.0,115,943,287,100,1
             Andrew,1992,8,25,60,26.6,-86.7,hurricane,4.0,115,948,299,112,1
             Andrew,1992,8,25,12,27.2,-88.2,hurricane,4.0,120,946,296,110,1
             Andrew,1992,8,25,18,27.8,-89.6,hurricane,4.0,125,941,294,114,1
             Andrew,1992,8,26,0,28.5,-90.5,hurricane,4.0,125,937,296,118,1
             Andrew,1992,8,26,60,29.2,-91.3,hurricane,4.0,120,955,296,109,1
             Andrew,1992,8,26,83,29.6,-91.5,hurricane,3.0,100,956,281,95,1
             Andrew,1992,8,26,12,30.1,-91.7,hurricane,1.0,80,973,220,65,0
             Bonnie,1992,9,18,18,34.3,-58.1,hurricane,1.0,65,988,262,48,0
             Bonnie,1992,9,19,0,34.2,-57.8,hurricane,1.0,75,980,227,63,0
             Bonnie,1992,9,19,60,34.4,-57.4,hurricane,1.0,80,976,192,62,0
             Bonnie,1992,9,19,12,34.7,-57.1,hurricane,2.0,85,973,175,46,0
             Bonnie,1992,9,19,18,35.2,-56.8,hurricane,2.0,90,970,188,59,0
             Bonnie,1992,9,20,0,35.6,-56.6,hurricane,2.0,90,970,195,60,0
             Bonnie,1992,9,20,60,36.1,-56.2,hurricane,2.0,85,973,186,50,0
             Bonnie,1992,9,20,12,36.5,-56.0,hurricane,2.0,85,974,186,49,0
             Bonnie,1992,9,20,18,36.8,-55.5,hurricane,2.0,85,973,188,60,0
             Bonnie,1992,9,21,0,37.0,-54.6,hurricane,2.0,90,972,186,50,0
             Bonnie,1992,9,21,60,37.2,-53.8,hurricane,2.0,90,970,192,59,0
             Bonnie,1992,9,21,12,37.3,-53.0,hurricane,2.0,90,968,193,61,0
             Bonnie,1992,9,21,18,37.5,-52.3,hurricane,2.0,95,965,179,46,0
             Bonnie,1992,9,22,0,37.7,-51.5,hurricane,2.0,95,966,187,49,0
             Bonnie,1992,9,22,60,37.7,-51.2,hurricane,2.0,95,967,186,48,0
             Bonnie,1992,9,22,12,37.8,-51.0,hurricane,2.0,90,968,204,62,0
             Bonnie,1992,9,22,18,37.8,-50.9,hurricane,2.0,90,969,203,63,0
             Bonnie,1992,9,23,0,37.7,-50.7,hurricane,2.0,90,970,180,46,0
             Bonnie,1992,9,23,60,37.6,-50.7,hurricane,2.0,85,972,197,62,0
             Bonnie,1992,9,23,12,37.6,-50.8,hurricane,2.0,85,974,183,47,0
             Bonnie,1992,9,23,18,37.5,-51.0,hurricane,1.0,80,977,181,49,0
             Bonnie,1992,9,24,0,37.5,-51.1,hurricane,1.0,75,979,515,133,0
             Bonnie,1992,9,24,60,37.5,-51.2,hurricane,1.0,70,983,559,132,0
             Bonnie,1992,9,24,12,37.4,-51.4,hurricane,1.0,65,987,252,57,0
            Charley,1992,9,23,12,34.7,-34.5,hurricane,1.0,65,987,255,59,0
            Charley,1992,9,23,18,35.2,-34.6,hurricane,1.0,75,981,243,62,0
            Charley,1992,9,24,0,35.6,-34.6,hurricane,2.0,85,975,212,61,0
            Charley,1992,9,24,60,35.8,-34.5,hurricane,2.0,90,970,215,60,0
            Charley,1992,9,24,12,36.0,-34.3,hurricane,2.0,90,967,214,59,0
            Charley,1992,9,24,18,36.1,-34.1,hurricane,2.0,95,965,192,54,0
            Charley,1992,9,25,0,36.1,-33.8,hurricane,2.0,95,967,193,55,0
            Charley,1992,9,25,60,36.0,-33.6,hurricane,2.0,90,970,214,60,0
            Charley,1992,9,25,12,35.9,-33.4,hurricane,2.0,85,973,212,60,0
            Charley,1992,9,25,18,35.9,-33.2,hurricane,1.0,75,976,239,62,0
            Charley,1992,9,26,0,35.9,-32.8,hurricane,1.0,70,979,237,61,0
            Charley,1992,9,26,60,36.1,-32.3,hurricane,1.0,65,980,233,57,0
            Charley,1992,9,26,12,36.3,-31.5,hurricane,1.0,65,980,237,56,0
            Charley,1992,9,26,18,36.6,-30.6,hurricane,1.0,65,980,235,55,0
            Frances,1992,10,23,18,28.7,-61.1,hurricane,1.0,65,986,307,45,0
            Frances,1992,10,24,0,29.0,-60.6,hurricane,1.0,65,978,315,44,0
            Frances,1992,10,24,60,29.6,-59.9,hurricane,1.0,70,977,302,46,0
            Frances,1992,10,24,12,30.6,-58.8,hurricane,1.0,75,976,294,53,0
            Frances,1992,10,24,18,32.1,-57.4,hurricane,1.0,75,976,316,65,0
            Frances,1992,10,25,0,33.8,-56.2,hurricane,1.0,70,978,466,103,0
            Frances,1992,10,25,60,35.7,-54.9,hurricane,1.0,65,980,546,119,0
            Frances,1992,10,25,12,37.7,-53.7,hurricane,1.0,65,982,568,119,0
              Emily,1993,8,26,18,26.9,-61.7,hurricane,1.0,65,1004,213,56,0
              Emily,1993,8,27,18,26.4,-64.4,hurricane,1.0,65,982,208,57,0
              Emily,1993,8,28,0,26.6,-65.2,hurricane,1.0,75,981,219,67,0
              Emily,1993,8,28,60,27.0,-66.1,hurricane,1.0,75,982,218,68,0
              Emily,1993,8,28,12,27.4,-66.9,hurricane,1.0,75,981,221,67,0
              Emily,1993,8,28,18,28.0,-67.6,hurricane,1.0,75,976,226,67,0
              Emily,1993,8,29,0,28.6,-68.2,hurricane,1.0,70,973,222,64,0
              Emily,1993,8,29,60,29.3,-68.8,hurricane,1.0,70,978,218,63,0
              Emily,1993,8,29,12,30.0,-69.2,hurricane,1.0,70,979,222,64,0
              Emily,1993,8,29,18,30.6,-69.7,hurricane,1.0,70,978,218,63,0
              Emily,1993,8,30,0,31.2,-70.2,hurricane,1.0,70,977,220,66,0
              Emily,1993,8,30,60,31.5,-70.8,hurricane,1.0,70,976,220,65,0
              Emily,1993,8,30,12,31.8,-71.4,hurricane,1.0,75,975,226,66,0
              Emily,1993,8,30,18,32.0,-72.2,hurricane,1.0,75,974,237,66,0
              Emily,1993,8,31,0,32.4,-73.0,hurricane,1.0,80,972,248,68,0
              Emily,1993,8,31,60,32.9,-73.8,hurricane,2.0,85,970,339,110,0
              Emily,1993,8,31,12,33.6,-74.7,hurricane,2.0,95,965,334,113,0
              Emily,1993,8,31,18,34.5,-75.2,hurricane,3.0,100,962,349,111,1
              Emily,1993,8,31,21,35.2,-75.1,hurricane,3.0,100,961,371,115,1
              Emily,1993,9,1,0,35.6,-74.9,hurricane,3.0,100,960,192,59,1
              Emily,1993,9,1,60,36.6,-74.4,hurricane,3.0,100,962,193,63,1
              Emily,1993,9,1,12,37.5,-72.7,hurricane,2.0,95,965,194,63,0
              Emily,1993,9,1,18,38.2,-70.7,hurricane,2.0,90,969,200,64,0
              Emily,1993,9,2,0,39.0,-68.5,hurricane,2.0,90,971,398,102,0
              Emily,1993,9,2,60,39.2,-66.0,hurricane,2.0,90,972,401,97,0
              Emily,1993,9,2,12,39.2,-63.6,hurricane,2.0,90,973,408,99,0
              Emily,1993,9,2,18,39.0,-61.4,hurricane,2.0,85,974,408,98,0
              Emily,1993,9,3,0,38.6,-59.6,hurricane,1.0,80,975,418,96,0
              Emily,1993,9,3,60,38.1,-58.3,hurricane,1.0,75,979,218,60,0
              Emily,1993,9,3,12,37.5,-57.7,hurricane,1.0,70,985,225,56,0
              Floyd,1993,9,9,18,41.7,-58.3,hurricane,1.0,65,990,330,52,0
              Floyd,1993,9,10,0,43.8,-53.9,hurricane,1.0,65,990,498,89,0
              Floyd,1993,9,10,60,45.4,-48.3,hurricane,1.0,65,990,417,68,0
              Floyd,1993,9,10,12,46.5,-42.5,hurricane,1.0,65,990,491,93,0
               Gert,1993,9,20,60,21.1,-95.0,hurricane,1.0,65,982,220,55,0
               Gert,1993,9,20,12,21.2,-95.9,hurricane,1.0,80,978,233,63,0
               Gert,1993,9,20,18,21.3,-97.0,hurricane,2.0,85,970,236,68,0
               Gert,1993,9,20,21,21.2,-97.5,hurricane,2.0,85,970,236,68,0
               Gert,1993,9,21,0,21.1,-98.3,hurricane,1.0,65,984,219,55,0
