name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class,merge_name,storm_id,correct_datetime,datetime,CSST,COHC,SHRD,RHMD,MTPW,VMPI,DTL
               Iris,1995,9,2,12,27.8,-59.9,hurricane,1.0,80,978,235,63,0,IRIS,AL101995,1995-09-02 12:00:00,1995-09-02 12:00:00,285.0,23.0,17.0,43.0,562.0,111.0,1102.0
               Iris,1995,9,2,18,29.1,-59.7,hurricane,1.0,75,983,215,59,0,IRIS,AL101995,1995-09-02 18:00:00,1995-09-02 18:00:00,282.0,22.0,119.0,41.0,563.0,85.0,1242.0
               Iris,1995,9,3,0,31.3,-59.0,hurricane,1.0,75,982,214,60,0,IRIS,AL101995,1995-09-03 00:00:00,1995-09-03 00:00:00,278.0,16.0,194.0,49.0,559.0,77.0,1476.0
               Iris,1995,9,3,60,34.2,-58.6,hurricane,1.0,75,982,210,58,0,IRIS,AL101995,1995-09-03 06:00:00,1995-09-03 06:00:00,269.0,8.0,263.0,54.0,544.0,66.0,1197.0
               Iris,1995,9,3,12,36.9,-57.5,hurricane,1.0,75,982,224,60,0,IRIS,AL101995,1995-09-03 12:00:00,1995-09-03 12:00:00,264.0,1.0,241.0,51.0,531.0,19.0,974.0
               Iris,1995,9,3,18,39.2,-55.5,hurricane,1.0,70,985,385,81,0,IRIS,AL101995,1995-09-03 18:00:00,1995-09-03 18:00:00,259.0,0.0,318.0,51.0,527.0,0.0,820.0
               Luis,1995,8,31,60,14.3,-38.8,hurricane,1.0,75,992,144,31,0,LUIS,AL131995,1995-08-31 06:00:00,1995-08-31 06:00:00,272.0,23.0,112.0,64.0,558.0,126.0,1772.0
               Luis,1995,8,31,12,14.6,-39.7,hurricane,1.0,80,979,229,51,0,LUIS,AL131995,1995-08-31 12:00:00,1995-08-31 12:00:00,272.0,23.0,101.0,63.0,544.0,124.0,1719.0
               Luis,1995,8,31,18,15.0,-40.7,hurricane,2.0,90,971,265,65,0,LUIS,AL131995,1995-08-31 18:00:00,1995-08-31 18:00:00,270.0,21.0,106.0,61.0,551.0,122.0,1671.0
               Luis,1995,9,1,0,15.4,-41.7,hurricane,3.0,100,965,223,53,1,LUIS,AL131995,1995-09-01 00:00:00,1995-09-01 00:00:00,271.0,22.0,144.0,60.0,557.0,125.0,1630.0
               Luis,1995,9,1,60,15.8,-42.6,hurricane,3.0,105,958,222,52,1,LUIS,AL131995,1995-09-01 06:00:00,1995-09-01 06:00:00,271.0,24.0,106.0,57.0,565.0,124.0,1604.0
               Luis,1995,9,1,12,16.2,-43.6,hurricane,4.0,115,950,225,55,1,LUIS,AL131995,1995-09-01 12:00:00,1995-09-01 12:00:00,271.0,26.0,88.0,56.0,559.0,126.0,1569.0
               Luis,1995,9,1,18,16.5,-44.7,hurricane,4.0,115,948,222,56,1,LUIS,AL131995,1995-09-01 18:00:00,1995-09-01 18:00:00,272.0,28.0,62.0,55.0,554.0,129.0,1521.0
               Luis,1995,9,2,0,16.8,-45.8,hurricane,4.0,115,948,223,56,1,LUIS,AL131995,1995-09-02 00:00:00,1995-09-02 00:00:00,273.0,33.0,82.0,55.0,548.0,129.0,1482.0
               Luis,1995,9,2,60,17.0,-46.9,hurricane,4.0,115,948,232,63,1,LUIS,AL131995,1995-09-02 06:00:00,1995-09-02 06:00:00,273.0,36.0,101.0,59.0,535.0,132.0,1410.0
               Luis,1995,9,2,12,17.2,-48.0,hurricane,4.0,120,948,250,69,1,LUIS,AL131995,1995-09-02 12:00:00,1995-09-02 12:00:00,274.0,39.0,88.0,59.0,543.0,132.0,1305.0
               Luis,1995,9,2,18,17.3,-49.2,hurricane,4.0,120,948,250,70,1,LUIS,AL131995,1995-09-02 18:00:00,1995-09-02 18:00:00,276.0,41.0,42.0,55.0,553.0,133.0,1189.0
               Luis,1995,9,3,0,17.3,-50.5,hurricane,4.0,120,948,221,59,1,LUIS,AL131995,1995-09-03 00:00:00,1995-09-03 00:00:00,277.0,46.0,67.0,51.0,561.0,136.0,1062.0
               Luis,1995,9,3,60,17.4,-51.8,hurricane,4.0,120,948,219,59,1,LUIS,AL131995,1995-09-03 06:00:00,1995-09-03 06:00:00,278.0,52.0,93.0,53.0,554.0,135.0,944.0
               Luis,1995,9,3,12,17.3,-53.1,hurricane,4.0,120,948,211,59,1,LUIS,AL131995,1995-09-03 12:00:00,1995-09-03 12:00:00,281.0,55.0,94.0,52.0,560.0,135.0,820.0
               Luis,1995,9,3,18,17.3,-54.3,hurricane,4.0,125,945,210,59,1,LUIS,AL131995,1995-09-03 18:00:00,1995-09-03 18:00:00,282.0,59.0,118.0,51.0,575.0,135.0,717.0
               Luis,1995,9,4,0,17.1,-55.6,hurricane,4.0,125,942,208,61,1,LUIS,AL131995,1995-09-04 00:00:00,1995-09-04 00:00:00,283.0,63.0,126.0,50.0,576.0,135.0,600.0
               Luis,1995,9,4,60,17.0,-56.8,hurricane,4.0,130,940,215,62,1,LUIS,AL131995,1995-09-04 06:00:00,1995-09-04 06:00:00,284.0,68.0,127.0,51.0,589.0,134.0,504.0
               Luis,1995,9,4,12,17.0,-58.0,hurricane,4.0,130,945,209,63,1,LUIS,AL131995,1995-09-04 12:00:00,1995-09-04 12:00:00,284.0,70.0,97.0,48.0,591.0,135.0,386.0
               Luis,1995,9,4,18,17.0,-59.1,hurricane,4.0,125,943,209,63,1,LUIS,AL131995,1995-09-04 18:00:00,1995-09-04 18:00:00,286.0,72.0,144.0,51.0,599.0,139.0,272.0
               Luis,1995,9,5,0,17.1,-60.1,hurricane,4.0,125,940,238,72,1,LUIS,AL131995,1995-09-05 00:00:00,1995-09-05 00:00:00,286.0,74.0,218.0,52.0,590.0,140.0,166.0
               Luis,1995,9,5,60,17.3,-61.0,hurricane,4.0,120,939,238,69,1,LUIS,AL131995,1995-09-05 06:00:00,1995-09-05 06:00:00,286.0,73.0,205.0,56.0,594.0,138.0,75.0
               Luis,1995,9,5,12,17.5,-61.7,hurricane,4.0,115,945,237,70,1,LUIS,AL131995,1995-09-05 12:00:00,1995-09-05 12:00:00,287.0,74.0,205.0,51.0,583.0,140.0,7.0
               Luis,1995,9,5,18,18.0,-62.4,hurricane,4.0,115,944,211,65,1,LUIS,AL131995,1995-09-05 18:00:00,1995-09-05 18:00:00,287.0,71.0,210.0,51.0,571.0,140.0,65.0
               Luis,1995,9,6,0,18.4,-63.0,hurricane,4.0,115,942,235,71,1,LUIS,AL131995,1995-09-06 00:00:00,1995-09-06 00:00:00,287.0,70.0,182.0,52.0,572.0,142.0,13.0
               Luis,1995,9,6,60,18.9,-63.6,hurricane,4.0,120,939,236,69,1,LUIS,AL131995,1995-09-06 06:00:00,1995-09-06 06:00:00,288.0,69.0,116.0,51.0,576.0,139.0,74.0
               Luis,1995,9,6,12,19.4,-64.2,hurricane,4.0,120,943,282,105,1,LUIS,AL131995,1995-09-06 12:00:00,1995-09-06 12:00:00,287.0,68.0,141.0,53.0,570.0,140.0,73.0
               Luis,1995,9,6,18,20.1,-64.9,hurricane,4.0,125,940,287,109,1,LUIS,AL131995,1995-09-06 18:00:00,1995-09-06 18:00:00,287.0,67.0,158.0,52.0,576.0,139.0,158.0
               Luis,1995,9,7,0,20.7,-65.4,hurricane,4.0,125,938,288,108,1,LUIS,AL131995,1995-09-07 00:00:00,1995-09-07 00:00:00,288.0,67.0,172.0,48.0,579.0,139.0,240.0
               Luis,1995,9,7,60,21.3,-66.0,hurricane,4.0,120,936,289,108,1,LUIS,AL131995,1995-09-07 06:00:00,1995-09-07 06:00:00,287.0,68.0,122.0,51.0,590.0,136.0,317.0
               Luis,1995,9,7,12,22.0,-66.6,hurricane,4.0,115,941,294,110,1,LUIS,AL131995,1995-09-07 12:00:00,1995-09-07 12:00:00,289.0,68.0,205.0,53.0,582.0,142.0,391.0
               Luis,1995,9,7,18,22.8,-67.2,hurricane,4.0,115,938,312,116,1,LUIS,AL131995,1995-09-07 18:00:00,1995-09-07 18:00:00,289.0,67.0,166.0,51.0,590.0,142.0,436.0
               Luis,1995,9,8,0,24.3,-68.0,hurricane,4.0,115,935,212,64,1,LUIS,AL131995,1995-09-08 00:00:00,1995-09-08 00:00:00,290.0,58.0,114.0,52.0,579.0,141.0,554.0
               Luis,1995,9,8,60,25.8,-68.8,hurricane,4.0,115,939,213,66,1,LUIS,AL131995,1995-09-08 06:00:00,1995-09-08 06:00:00,289.0,47.0,122.0,53.0,585.0,136.0,657.0
               Luis,1995,9,8,12,26.4,-69.3,hurricane,3.0,110,941,316,122,1,LUIS,AL131995,1995-09-08 12:00:00,1995-09-08 12:00:00,289.0,40.0,106.0,56.0,584.0,138.0,679.0
               Luis,1995,9,8,18,26.5,-69.5,hurricane,3.0,105,944,315,118,1,LUIS,AL131995,1995-09-08 18:00:00,1995-09-08 18:00:00,289.0,40.0,145.0,54.0,600.0,135.0,677.0
               Luis,1995,9,9,0,27.1,-69.8,hurricane,3.0,100,945,297,111,1,LUIS,AL131995,1995-09-09 00:00:00,1995-09-09 00:00:00,287.0,36.0,168.0,57.0,596.0,110.0,720.0
               Luis,1995,9,9,60,29.1,-69.5,hurricane,2.0,95,949,241,73,0,LUIS,AL131995,1995-09-09 06:00:00,1995-09-09 06:00:00,283.0,33.0,213.0,58.0,597.0,71.0,911.0
               Luis,1995,9,9,12,31.0,-69.1,hurricane,2.0,90,952,210,62,0,LUIS,AL131995,1995-09-09 12:00:00,1995-09-09 12:00:00,276.0,23.0,209.0,55.0,598.0,60.0,803.0
               Luis,1995,9,9,18,32.7,-68.6,hurricane,2.0,85,955,214,63,0,LUIS,AL131995,1995-09-09 18:00:00,1995-09-09 18:00:00,273.0,18.0,247.0,51.0,602.0,70.0,733.0
               Luis,1995,9,10,0,34.5,-67.2,hurricane,2.0,85,959,208,62,0,LUIS,AL131995,1995-09-10 00:00:00,1995-09-10 00:00:00,268.0,15.0,360.0,53.0,549.0,73.0,786.0
            Marilyn,1995,9,14,0,13.0,-57.7,hurricane,1.0,65,988,167,29,0,MARILYN,AL151995,1995-09-14 00:00:00,1995-09-14 00:00:00,289.0,68.0,67.0,49.0,511.0,152.0,187.0
            Marilyn,1995,9,14,60,13.5,-58.8,hurricane,1.0,70,987,174,31,0,MARILYN,AL151995,1995-09-14 06:00:00,1995-09-14 06:00:00,289.0,71.0,13.0,46.0,528.0,146.0,78.0
            Marilyn,1995,9,14,12,14.2,-59.8,hurricane,1.0,70,986,175,30,0,MARILYN,AL151995,1995-09-14 12:00:00,1995-09-14 12:00:00,289.0,70.0,36.0,51.0,555.0,144.0,99.0
            Marilyn,1995,9,14,18,15.0,-60.8,hurricane,1.0,70,983,180,35,0,MARILYN,AL151995,1995-09-14 18:00:00,1995-09-14 18:00:00,289.0,74.0,92.0,48.0,544.0,142.0,31.0
            Marilyn,1995,9,15,0,15.8,-61.7,hurricane,1.0,75,985,211,45,0,MARILYN,AL151995,1995-09-15 00:00:00,1995-09-15 00:00:00,290.0,77.0,72.0,51.0,539.0,141.0,32.0
            Marilyn,1995,9,15,60,16.5,-62.8,hurricane,1.0,80,977,218,49,0,MARILYN,AL151995,1995-09-15 06:00:00,1995-09-15 06:00:00,290.0,79.0,49.0,52.0,519.0,138.0,66.0
            Marilyn,1995,9,15,12,16.8,-63.5,hurricane,1.0,80,974,217,48,0,MARILYN,AL151995,1995-09-15 12:00:00,1995-09-15 12:00:00,290.0,80.0,56.0,53.0,517.0,140.0,93.0
            Marilyn,1995,9,15,18,17.4,-64.2,hurricane,2.0,85,969,224,54,0,MARILYN,AL151995,1995-09-15 18:00:00,1995-09-15 18:00:00,290.0,80.0,81.0,53.0,533.0,142.0,56.0
            Marilyn,1995,9,16,0,17.9,-64.7,hurricane,2.0,90,962,217,54,0,MARILYN,AL151995,1995-09-16 00:00:00,1995-09-16 00:00:00,290.0,78.0,102.0,56.0,522.0,133.0,14.0
            Marilyn,1995,9,16,60,18.5,-65.2,hurricane,2.0,95,952,221,59,0,MARILYN,AL151995,1995-09-16 06:00:00,1995-09-16 06:00:00,290.0,77.0,132.0,55.0,534.0,125.0,24.0
            Marilyn,1995,9,16,12,19.0,-65.8,hurricane,2.0,95,951,224,62,0,MARILYN,AL151995,1995-09-16 12:00:00,1995-09-16 12:00:00,289.0,77.0,213.0,57.0,564.0,129.0,65.0
            Marilyn,1995,9,16,18,19.7,-66.4,hurricane,3.0,100,950,221,61,1,MARILYN,AL151995,1995-09-16 18:00:00,1995-09-16 18:00:00,289.0,77.0,251.0,54.0,563.0,129.0,137.0
            Marilyn,1995,9,17,0,20.4,-67.0,hurricane,3.0,100,950,220,62,1,MARILYN,AL151995,1995-09-17 00:00:00,1995-09-17 00:00:00,289.0,73.0,194.0,53.0,561.0,129.0,209.0
            Marilyn,1995,9,17,60,21.2,-67.5,hurricane,2.0,95,953,298,109,0,MARILYN,AL151995,1995-09-17 06:00:00,1995-09-17 06:00:00,289.0,73.0,140.0,56.0,569.0,122.0,272.0
            Marilyn,1995,9,17,12,22.0,-68.2,hurricane,1.0,80,965,234,62,0,MARILYN,AL151995,1995-09-17 12:00:00,1995-09-17 12:00:00,289.0,71.0,156.0,56.0,568.0,119.0,312.0
            Marilyn,1995,9,17,18,22.9,-68.8,hurricane,1.0,80,968,221,61,0,MARILYN,AL151995,1995-09-17 18:00:00,1995-09-17 18:00:00,289.0,66.0,136.0,52.0,577.0,116.0,379.0
            Marilyn,1995,9,18,0,24.0,-69.1,hurricane,2.0,85,963,216,64,0,MARILYN,AL151995,1995-09-18 00:00:00,1995-09-18 00:00:00,289.0,61.0,163.0,56.0,574.0,114.0,489.0
            Marilyn,1995,9,18,60,25.0,-69.4,hurricane,2.0,85,965,220,66,0,MARILYN,AL151995,1995-09-18 06:00:00,1995-09-18 06:00:00,288.0,50.0,141.0,59.0,565.0,100.0,551.0
            Marilyn,1995,9,18,12,26.1,-69.5,hurricane,2.0,85,966,220,67,0,MARILYN,AL151995,1995-09-18 12:00:00,1995-09-18 12:00:00,288.0,43.0,169.0,59.0,565.0,96.0,640.0
            Marilyn,1995,9,18,18,27.2,-69.3,hurricane,1.0,80,966,215,65,0,MARILYN,AL151995,1995-09-18 18:00:00,1995-09-18 18:00:00,286.0,38.0,241.0,56.0,581.0,93.0,754.0
            Marilyn,1995,9,19,0,28.4,-69.0,hurricane,1.0,80,969,218,69,0,MARILYN,AL151995,1995-09-19 00:00:00,1995-09-19 00:00:00,283.0,34.0,252.0,59.0,563.0,82.0,885.0
            Marilyn,1995,9,19,60,29.6,-68.6,hurricane,1.0,75,970,212,67,0,MARILYN,AL151995,1995-09-19 06:00:00,1995-09-19 06:00:00,280.0,30.0,195.0,53.0,559.0,64.0,938.0
            Marilyn,1995,9,19,12,31.0,-68.2,hurricane,1.0,75,976,222,67,0,MARILYN,AL151995,1995-09-19 12:00:00,1995-09-19 12:00:00,274.0,20.0,238.0,50.0,557.0,63.0,869.0
            Marilyn,1995,9,19,18,32.6,-67.7,hurricane,1.0,80,974,206,66,0,MARILYN,AL151995,1995-09-19 18:00:00,1995-09-19 18:00:00,271.0,14.0,177.0,50.0,535.0,63.0,813.0
            Marilyn,1995,9,20,0,34.2,-66.8,hurricane,1.0,80,974,194,65,0,MARILYN,AL151995,1995-09-20 00:00:00,1995-09-20 00:00:00,265.0,10.0,191.0,47.0,515.0,70.0,830.0
            Marilyn,1995,9,20,60,35.8,-66.1,hurricane,1.0,75,976,220,63,0,MARILYN,AL151995,1995-09-20 06:00:00,1995-09-20 06:00:00,264.0,8.0,186.0,47.0,503.0,64.0,735.0
            Marilyn,1995,9,20,12,37.3,-65.2,hurricane,1.0,70,978,220,61,0,MARILYN,AL151995,1995-09-20 12:00:00,1995-09-20 12:00:00,265.0,9.0,237.0,51.0,475.0,58.0,636.0
            Marilyn,1995,9,20,18,38.3,-64.3,hurricane,1.0,70,980,301,74,0,MARILYN,AL151995,1995-09-20 18:00:00,1995-09-20 18:00:00,261.0,3.0,237.0,55.0,483.0,57.0,592.0
            Marilyn,1995,9,21,0,39.0,-63.3,hurricane,1.0,65,982,293,61,0,MARILYN,AL151995,1995-09-21 00:00:00,1995-09-21 00:00:00,253.0,0.0,235.0,55.0,470.0,59.0,538.0
            Marilyn,1995,9,21,60,39.3,-61.9,hurricane,1.0,65,984,304,62,0,MARILYN,AL151995,1995-09-21 06:00:00,1995-09-21 06:00:00,255.0,0.0,273.0,52.0,463.0,68.0,558.0
            Marilyn,1995,9,21,12,39.4,-60.6,hurricane,1.0,65,987,314,60,0,MARILYN,AL151995,1995-09-21 12:00:00,1995-09-21 12:00:00,255.0,0.0,293.0,48.0,474.0,71.0,613.0
               Noel,1995,9,28,18,15.2,-42.6,hurricane,1.0,65,987,150,22,0,NOEL,AL161995,1995-09-28 18:00:00,1995-09-28 18:00:00,274.0,29.0,232.0,57.0,516.0,129.0,1551.0
               Noel,1995,9,29,0,15.9,-42.6,hurricane,1.0,65,987,154,22,0,NOEL,AL161995,1995-09-29 00:00:00,1995-09-29 00:00:00,274.0,30.0,253.0,59.0,521.0,128.0,1613.0
               Noel,1995,9,29,60,16.5,-42.2,hurricane,1.0,65,987,149,22,0,NOEL,AL161995,1995-09-29 06:00:00,1995-09-29 06:00:00,273.0,29.0,269.0,57.0,515.0,126.0,1692.0
               Noel,1995,9,29,12,17.4,-41.9,hurricane,1.0,65,987,145,22,0,NOEL,AL161995,1995-09-29 12:00:00,1995-09-29 12:00:00,272.0,29.0,307.0,54.0,512.0,127.0,1789.0
               Noel,1995,9,29,18,18.2,-41.2,hurricane,1.0,65,987,141,22,0,NOEL,AL161995,1995-09-29 18:00:00,1995-09-29 18:00:00,271.0,26.0,331.0,56.0,514.0,131.0,1905.0
               Noel,1995,9,30,0,18.9,-40.6,hurricane,1.0,65,987,195,46,0,NOEL,AL161995,1995-09-30 00:00:00,1995-09-30 00:00:00,271.0,24.0,333.0,56.0,496.0,141.0,2006.0
               Noel,1995,9,30,60,19.4,-40.3,hurricane,1.0,65,987,204,48,0,NOEL,AL161995,1995-09-30 06:00:00,1995-09-30 06:00:00,270.0,23.0,366.0,55.0,492.0,139.0,2069.0
               Noel,1995,10,5,0,31.9,-42.7,hurricane,1.0,65,987,223,48,0,NOEL,AL161995,1995-10-05 00:00:00,1995-10-05 00:00:00,260.0,0.0,167.0,46.0,474.0,102.0,1866.0
               Noel,1995,10,5,60,32.2,-42.3,hurricane,1.0,65,987,227,48,0,NOEL,AL161995,1995-10-05 06:00:00,1995-10-05 06:00:00,257.0,0.0,239.0,45.0,474.0,97.0,1853.0
               Noel,1995,10,5,12,32.4,-41.5,hurricane,1.0,65,987,228,46,0,NOEL,AL161995,1995-10-05 12:00:00,1995-10-05 12:00:00,257.0,0.0,229.0,43.0,468.0,96.0,1869.0
               Noel,1995,10,5,18,32.4,-40.5,hurricane,1.0,65,987,228,47,0,NOEL,AL161995,1995-10-05 18:00:00,1995-10-05 18:00:00,256.0,0.0,301.0,46.0,475.0,93.0,1916.0
               Opal,1995,10,2,12,21.0,-92.3,hurricane,1.0,65,973,214,49,0,OPAL,AL171995,1995-10-02 12:00:00,1995-10-02 12:00:00,290.0,40.0,154.0,71.0,660.0,144.0,194.0
               Opal,1995,10,2,18,21.2,-92.3,hurricane,1.0,65,972,217,50,0,OPAL,AL171995,1995-10-02 18:00:00,1995-10-02 18:00:00,290.0,40.0,132.0,70.0,664.0,151.0,198.0
               Opal,1995,10,3,0,21.7,-92.2,hurricane,1.0,70,970,218,52,0,OPAL,AL171995,1995-10-03 00:00:00,1995-10-03 00:00:00,289.0,40.0,113.0,71.0,660.0,157.0,207.0
               Opal,1995,10,3,60,22.2,-92.0,hurricane,1.0,75,969,236,56,0,OPAL,AL171995,1995-10-03 06:00:00,1995-10-03 06:00:00,288.0,42.0,94.0,71.0,663.0,148.0,216.0
               Opal,1995,10,3,12,22.8,-91.6,hurricane,1.0,80,968,372,115,0,OPAL,AL171995,1995-10-03 12:00:00,1995-10-03 12:00:00,288.0,43.0,99.0,70.0,659.0,157.0,236.0
               Opal,1995,10,3,18,23.5,-91.0,hurricane,2.0,85,965,340,126,0,OPAL,AL171995,1995-10-03 18:00:00,1995-10-03 18:00:00,288.0,43.0,133.0,59.0,697.0,158.0,276.0
               Opal,1995,10,4,0,24.5,-90.1,hurricane,3.0,100,953,322,132,1,OPAL,AL171995,1995-10-04 00:00:00,1995-10-04 00:00:00,289.0,44.0,177.0,51.0,697.0,140.0,357.0
               Opal,1995,10,4,60,25.9,-89.4,hurricane,3.0,110,935,343,138,1,OPAL,AL171995,1995-10-04 06:00:00,1995-10-04 06:00:00,288.0,56.0,200.0,48.0,688.0,116.0,350.0
               Opal,1995,10,4,12,27.3,-88.5,hurricane,4.0,130,919,314,111,1,OPAL,AL171995,1995-10-04 12:00:00,1995-10-04 12:00:00,282.0,51.0,320.0,48.0,644.0,87.0,204.0
               Opal,1995,10,4,18,29.0,-87.7,hurricane,3.0,110,938,339,135,1,OPAL,AL171995,1995-10-04 18:00:00,1995-10-04 18:00:00,272.0,27.0,330.0,47.0,601.0,41.0,136.0
            Roxanne,1995,10,10,60,19.2,-84.3,hurricane,1.0,70,985,225,48,0,ROXANNE,AL191995,1995-10-10 06:00:00,1995-10-10 06:00:00,294.0,90.0,153.0,71.0,632.0,153.0,283.0
            Roxanne,1995,10,10,12,19.4,-85.0,hurricane,1.0,80,972,165,29,0,ROXANNE,AL191995,1995-10-10 12:00:00,1995-10-10 12:00:00,294.0,101.0,96.0,71.0,614.0,154.0,253.0
            Roxanne,1995,10,10,18,19.9,-86.0,hurricane,2.0,95,966,325,134,0,ROXANNE,AL191995,1995-10-10 18:00:00,1995-10-10 18:00:00,293.0,103.0,116.0,69.0,632.0,155.0,137.0
            Roxanne,1995,10,11,0,20.0,-87.0,hurricane,3.0,100,958,327,146,1,ROXANNE,AL191995,1995-10-11 00:00:00,1995-10-11 00:00:00,289.0,89.0,62.0,68.0,616.0,155.0,47.0
            Roxanne,1995,10,12,0,19.5,-90.8,hurricane,1.0,65,990,215,44,0,ROXANNE,AL191995,1995-10-12 00:00:00,1995-10-12 00:00:00,288.0,21.0,111.0,76.0,586.0,166.0,8.0
            Roxanne,1995,10,12,60,19.5,-91.5,hurricane,1.0,65,992,216,46,0,ROXANNE,AL191995,1995-10-12 06:00:00,1995-10-12 06:00:00,288.0,31.0,100.0,76.0,579.0,156.0,64.0
            Roxanne,1995,10,14,12,22.3,-93.8,hurricane,1.0,65,980,226,52,0,ROXANNE,AL191995,1995-10-14 12:00:00,1995-10-14 12:00:00,287.0,38.0,191.0,69.0,612.0,130.0,372.0
            Roxanne,1995,10,14,18,22.3,-93.3,hurricane,1.0,70,980,229,55,0,ROXANNE,AL191995,1995-10-14 18:00:00,1995-10-14 18:00:00,287.0,39.0,181.0,67.0,607.0,112.0,337.0
            Roxanne,1995,10,15,0,21.8,-92.9,hurricane,1.0,70,979,230,55,0,ROXANNE,AL191995,1995-10-15 00:00:00,1995-10-15 00:00:00,286.0,38.0,175.0,65.0,592.0,110.0,278.0
            Roxanne,1995,10,15,60,21.4,-92.4,hurricane,1.0,75,979,231,58,0,ROXANNE,AL191995,1995-10-15 06:00:00,1995-10-15 06:00:00,286.0,38.0,135.0,67.0,586.0,108.0,214.0
            Roxanne,1995,10,15,12,21.0,-91.9,hurricane,1.0,75,980,229,55,0,ROXANNE,AL191995,1995-10-15 12:00:00,1995-10-15 12:00:00,285.0,38.0,132.0,67.0,576.0,109.0,153.0
            Roxanne,1995,10,15,18,20.6,-91.6,hurricane,1.0,75,980,229,55,0,ROXANNE,AL191995,1995-10-15 18:00:00,1995-10-15 18:00:00,286.0,35.0,98.0,68.0,579.0,112.0,118.0
            Roxanne,1995,10,16,0,20.4,-91.5,hurricane,1.0,75,981,230,55,0,ROXANNE,AL191995,1995-10-16 00:00:00,1995-10-16 00:00:00,286.0,34.0,177.0,70.0,564.0,114.0,107.0
            Roxanne,1995,10,16,60,20.3,-91.7,hurricane,1.0,70,984,228,53,0,ROXANNE,AL191995,1995-10-16 06:00:00,1995-10-16 06:00:00,286.0,34.0,137.0,70.0,544.0,111.0,122.0
            Roxanne,1995,10,16,12,20.3,-92.0,hurricane,1.0,65,985,212,47,0,ROXANNE,AL191995,1995-10-16 12:00:00,1995-10-16 12:00:00,286.0,37.0,155.0,69.0,543.0,112.0,151.0
            Roxanne,1995,10,16,18,20.4,-92.2,hurricane,1.0,65,987,210,48,0,ROXANNE,AL191995,1995-10-16 18:00:00,1995-10-16 18:00:00,286.0,37.0,138.0,71.0,562.0,114.0,174.0
            Roxanne,1995,10,17,0,20.6,-92.4,hurricane,1.0,65,991,222,49,0,ROXANNE,AL191995,1995-10-17 00:00:00,1995-10-17 00:00:00,286.0,36.0,134.0,71.0,548.0,114.0,201.0
              Tanya,1995,10,29,12,30.5,-54.9,hurricane,1.0,65,983,241,55,0,TANYA,AL211995,1995-10-29 12:00:00,1995-10-29 12:00:00,256.0,0.0,67.0,43.0,440.0,106.0,1584.0
              Tanya,1995,10,29,18,31.2,-55.3,hurricane,1.0,70,982,340,66,0,TANYA,AL211995,1995-10-29 18:00:00,1995-10-29 18:00:00,252.0,0.0,39.0,39.0,452.0,99.0,1631.0
              Tanya,1995,10,30,0,31.8,-54.8,hurricane,1.0,70,980,334,61,0,TANYA,AL211995,1995-10-30 00:00:00,1995-10-30 00:00:00,251.0,0.0,132.0,35.0,466.0,95.0,1592.0
              Tanya,1995,10,30,60,32.6,-54.2,hurricane,1.0,70,980,479,116,0,TANYA,AL211995,1995-10-30 06:00:00,1995-10-30 06:00:00,247.0,0.0,170.0,30.0,445.0,85.0,1528.0
              Tanya,1995,10,30,12,33.1,-53.4,hurricane,1.0,70,979,662,134,0,TANYA,AL211995,1995-10-30 12:00:00,1995-10-30 12:00:00,243.0,0.0,127.0,30.0,419.0,84.0,1502.0
              Tanya,1995,10,30,18,33.8,-51.8,hurricane,1.0,75,977,330,69,0,TANYA,AL211995,1995-10-30 18:00:00,1995-10-30 18:00:00,243.0,0.0,179.0,29.0,415.0,77.0,1431.0
              Tanya,1995,10,31,0,34.6,-50.1,hurricane,1.0,75,975,736,150,0,TANYA,AL211995,1995-10-31 00:00:00,1995-10-31 00:00:00,238.0,0.0,155.0,34.0,410.0,66.0,1362.0
              Tanya,1995,10,31,60,35.4,-48.3,hurricane,1.0,75,972,749,151,0,TANYA,AL211995,1995-10-31 06:00:00,1995-10-31 06:00:00,233.0,0.0,178.0,34.0,408.0,55.0,1312.0
              Tanya,1995,10,31,12,36.2,-45.8,hurricane,1.0,75,973,740,151,0,TANYA,AL211995,1995-10-31 12:00:00,1995-10-31 12:00:00,229.0,0.0,198.0,38.0,362.0,51.0,1310.0
              Tanya,1995,10,31,18,37.1,-43.2,hurricane,1.0,75,973,720,151,0,TANYA,AL211995,1995-10-31 18:00:00,1995-10-31 18:00:00,224.0,0.0,230.0,38.0,355.0,60.0,1339.0
              Tanya,1995,11,1,0,37.8,-40.4,hurricane,1.0,70,974,225,55,0,TANYA,AL211995,1995-11-01 00:00:00,1995-11-01 00:00:00,220.0,0.0,280.0,38.0,320.0,68.0,1434.0
              Tanya,1995,11,1,60,37.7,-37.9,hurricane,1.0,65,974,227,53,0,TANYA,AL211995,1995-11-01 06:00:00,1995-11-01 06:00:00,217.0,0.0,344.0,42.0,289.0,63.0,1597.0
             Bertha,1996,7,7,18,16.5,-58.4,hurricane,1.0,70,992,180,34,0,BERTHA,AL021996,1996-07-07 18:00:00,1996-07-07 18:00:00,279.0,56.0,131.0,53.0,548.0,130.0,325.0
